-0.9000	-1.5000	0.0500	-1.8163
-0.9000	-1.4000	0.0500	-2.3505
-0.9000	-1.3000	0.0500	-2.9090
-0.9000	-1.2000	0.0500	-3.8196
-0.9000	-1.1000	0.0500	-4.9896
-0.9000	-1.0000	0.0500	-6.5738
-0.9000	-0.9000	0.0500	-8.7242
-0.9000	-0.8000	0.0500	-11.4319
-0.9000	-0.7000	0.0500	-14.7802
-0.9000	-0.6000	0.0500	-18.7439
-0.9000	-0.5000	0.0500	-23.4897
-0.9000	-0.4000	0.0500	-27.4959
-0.9000	-0.3000	0.0500	-29.7753
-0.9000	-0.2000	0.0500	-28.7256
-0.9000	-0.1000	0.0500	-22.4241
-0.9000	-0.0000	0.0500	-13.7492
-0.9000	0.1000	0.0500	-4.2106
-0.9000	0.2000	0.0500	3.4291
-0.9000	0.3000	0.0500	7.8124
-0.9000	0.4000	0.0500	9.2200
-0.9000	0.5000	0.0500	8.7441
-0.9000	0.6000	0.0500	7.4692
-0.9000	0.7000	0.0500	5.9587
-0.9000	0.8000	0.0500	4.2056
-0.9000	0.9000	0.0500	3.0195
-0.9000	1.0000	0.0500	2.1505
-0.9000	1.1000	0.0500	1.4622
-0.9000	1.2000	0.0500	1.0522
-0.9000	1.3000	0.0500	0.7323
-0.9000	1.4000	0.0500	0.5049
-0.9000	1.5000	0.0500	0.3348
-0.9000	1.6000	0.0500	0.2107
-0.9000	1.7000	0.0500	0.1495
-0.9000	1.8000	0.0500	0.1340
-0.9000	1.9000	0.0500	0.1944
-0.8000	-2.0000	0.0500	-0.5010
-0.8000	-1.9000	0.0500	-0.6462
-0.8000	-1.8000	0.0500	-0.7919
-0.8000	-1.7000	0.0500	-0.9183
-0.8000	-1.6000	0.0500	-1.1942
-0.8000	-1.5000	0.0500	-1.5725
-0.8000	-1.4000	0.0500	-2.0833
-0.8000	-1.3000	0.0500	-2.5372
-0.8000	-1.2000	0.0500	-3.3621
-0.8000	-1.1000	0.0500	-4.4024
-0.8000	-1.0000	0.0500	-5.7846
-0.8000	-0.9000	0.0500	-7.7094
-0.8000	-0.8000	0.0500	-10.1760
-0.8000	-0.7000	0.0500	-13.2400
-0.8000	-0.6000	0.0500	-16.3748
-0.8000	-0.5000	0.0500	-20.5143
-0.8000	-0.4000	0.0500	-23.9347
-0.8000	-0.3000	0.0500	-25.7777
-0.8000	-0.2000	0.0500	-24.8514
-0.8000	-0.1000	0.0500	-19.1824
-0.8000	-0.0000	0.0500	-11.7997
-0.8000	0.1000	0.0500	-3.7945
-0.8000	0.2000	0.0500	2.7686
-0.8000	0.3000	0.0500	6.5310
-0.8000	0.4000	0.0500	7.8130
-0.8000	0.5000	0.0500	7.5034
-0.8000	0.6000	0.0500	6.4287
-0.8000	0.7000	0.0500	5.2169
-0.8000	0.8000	0.0500	3.6620
-0.8000	0.9000	0.0500	2.5803
-0.8000	1.0000	0.0500	1.8638
-0.8000	1.1000	0.0500	1.3029
-0.8000	1.2000	0.0500	0.9143
-0.8000	1.3000	0.0500	0.6458
-0.8000	1.4000	0.0500	0.4743
-0.8000	1.5000	0.0500	0.3644
-0.8000	1.6000	0.0500	0.1518
-0.8000	1.7000	0.0500	0.1067
-0.8000	1.8000	0.0500	0.0836
-0.8000	1.9000	0.0500	0.0576
-0.7000	-2.0000	0.0500	-0.3967
-0.7000	-1.9000	0.0500	-0.5079
-0.7000	-1.8000	0.0500	-0.5986
-0.7000	-1.7000	0.0500	-0.6941
-0.7000	-1.6000	0.0500	-0.9308
-0.7000	-1.5000	0.0500	-1.2307
-0.7000	-1.4000	0.0500	-1.6062
-0.7000	-1.3000	0.0500	-2.0584
-0.7000	-1.2000	0.0500	-2.7898
-0.7000	-1.1000	0.0500	-3.8340
-0.7000	-1.0000	0.0500	-4.5174
-0.7000	-0.9000	0.0500	-6.2176
-0.7000	-0.8000	0.0500	-8.2439
-0.7000	-0.7000	0.0500	-10.8515
-0.7000	-0.6000	0.0500	-13.5729
-0.7000	-0.5000	0.0500	-15.9167
-0.7000	-0.4000	0.0500	-18.5177
-0.7000	-0.3000	0.0500	-19.6172
-0.7000	-0.2000	0.0500	-18.3311
-0.7000	-0.1000	0.0500	-14.3692
-0.7000	-0.0000	0.0500	-8.6856
-0.7000	0.1000	0.0500	-2.6775
-0.7000	0.2000	0.0500	2.2890
-0.7000	0.3000	0.0500	5.0930
-0.7000	0.4000	0.0500	5.9540
-0.7000	0.5000	0.0500	5.9153
-0.7000	0.6000	0.0500	5.1828
-0.7000	0.7000	0.0500	4.1863
-0.7000	0.8000	0.0500	3.2250
-0.7000	0.9000	0.0500	2.0103
-0.7000	1.0000	0.0500	1.4976
-0.7000	1.1000	0.0500	1.0590
-0.7000	1.2000	0.0500	0.7399
-0.7000	1.3000	0.0500	0.5318
-0.7000	1.4000	0.0500	0.4200
-0.7000	1.5000	0.0500	0.3191
-0.7000	1.6000	0.0500	0.1182
-0.7000	1.7000	0.0500	0.0748
-0.7000	1.8000	0.0500	0.0526
-0.7000	1.9000	0.0500	0.0268
-0.6000	-2.0000	0.0500	-0.2719
-0.6000	-1.9000	0.0500	-0.3965
-0.6000	-1.8000	0.0500	-0.7118
-0.6000	-1.7000	0.0500	-0.3494
-0.6000	-1.6000	0.0500	-0.6091
-0.6000	-1.5000	0.0500	-0.8416
